Set Send Rates,Send Rates,Block Size,Min Latency,Avg Latency,Max Latency,Throughput,CPU Usage (%)
120.0,119.1,20.0,0.05,0.17,0.52,118.4,18.06
120.0,119.8,25.0,0.05,0.19,0.6,119.0,18.1
120.0,118.9,30.0,0.07,0.24,2.05,96.6,18.14
120.0,120.1,35.0,0.09,0.3,2.06,97.9,18.18
120.0,118.8,40.0,0.07,0.29,0.66,117.8,18.22
120.0,119.2,45.0,0.09,0.33,2.05,96.7,18.25
120.0,119.9,50.0,0.09,0.33,0.69,118.6,18.29
120.0,120.1,55.0,0.11,0.38,2.06,97.1,18.33
120.0,118.9,60.0,0.12,0.46,2.09,98.7,18.36
120.0,120.1,65.0,0.13,0.46,2.07,98.1,18.39
120.0,119.6,70.0,0.13,0.47,2.07,97.4,18.43
120.0,119.0,75.0,0.14,0.51,2.1,97.4,18.46
120.0,120.3,80.0,0.15,0.56,2.11,99.0,18.49
120.0,120.1,85.0,0.16,0.62,2.1,101.2,18.53
120.0,119.4,90.0,0.17,0.57,2.08,96.6,18.56
120.0,119.6,95.0,0.19,0.67,2.12,99.7,18.59
120.0,119.5,100.0,0.12,0.62,1.15,117.8,18.63
120.0,119.9,105.0,0.19,0.71,2.09,100.2,18.66
120.0,118.8,110.0,0.1,0.68,2.15,97.3,18.69
120.0,118.8,115.0,0.1,0.65,2.09,97.9,18.73
120.0,119.1,120.0,0.09,0.65,2.08,97.7,18.76
120.0,120.0,125.0,0.11,0.65,2.1,97.7,18.79
120.0,118.4,130.0,0.12,0.67,2.1,98.0,18.82
120.0,119.7,135.0,0.11,0.65,2.09,97.7,18.86
120.0,120.0,140.0,0.11,0.64,2.08,97.7,18.89
120.0,118.7,145.0,0.11,0.66,2.09,98.1,18.92
120.0,119.7,150.0,0.09,0.65,2.08,97.6,18.95
120.0,119.2,155.0,0.1,0.65,2.09,97.4,18.99
120.0,119.3,160.0,0.09,0.63,2.09,97.2,19.02
120.0,119.7,165.0,0.1,0.64,2.06,97.7,19.05
120.0,119.4,170.0,0.12,0.66,2.08,98.4,19.08
120.0,119.6,175.0,0.11,0.65,2.07,98.1,19.11
120.0,119.4,180.0,0.11,0.64,2.11,97.4,19.14
120.0,120.1,185.0,0.1,0.66,2.2,97.5,19.17
120.0,119.7,190.0,0.1,0.65,2.09,98.0,19.2
120.0,119.8,195.0,0.11,0.66,2.08,98.2,19.23
120.0,119.5,200.0,0.11,0.63,2.06,97.5,19.26
120.0,120.4,205.0,0.12,0.67,2.21,98.0,19.3
120.0,119.6,210.0,0.09,0.63,2.05,97.9,19.33
120.0,119.1,215.0,0.1,0.67,2.24,97.8,19.35
120.0,119.8,220.0,0.09,0.67,2.07,97.9,19.38
120.0,119.6,225.0,0.1,0.65,2.05,97.8,19.41
120.0,118.9,230.0,0.11,0.66,2.13,98.0,19.44
120.0,118.9,235.0,0.08,0.64,2.07,97.7,19.47
120.0,119.4,240.0,0.1,0.65,2.09,98.2,19.5
120.0,119.5,245.0,0.11,0.65,2.09,97.7,19.53
120.0,120.0,250.0,0.12,0.67,2.23,97.4,19.56
120.0,119.9,255.0,0.09,0.65,2.08,98.1,19.59
120.0,119.9,260.0,0.09,0.65,2.08,97.4,19.62
120.0,120.1,265.0,0.1,0.66,2.17,98.0,19.65
120.0,119.8,270.0,0.1,0.66,2.09,97.6,19.68
120.0,119.7,275.0,0.09,0.64,2.06,98.2,19.71
120.0,120.2,280.0,0.1,0.63,2.09,97.6,19.74
120.0,119.6,285.0,0.1,0.63,2.06,97.4,19.76
120.0,120.0,290.0,0.11,0.66,2.06,98.3,19.79
120.0,118.9,295.0,0.11,0.67,2.12,97.7,19.82
120.0,120.1,300.0,0.09,0.64,2.07,98.4,19.85
120.0,120.3,305.0,0.09,0.65,2.08,97.9,19.88
120.0,119.6,310.0,0.12,0.69,2.24,98.1,19.9
120.0,119.9,315.0,0.1,0.64,2.05,97.8,19.93
120.0,119.7,320.0,0.1,0.65,2.07,97.8,19.96
120.0,119.3,325.0,0.1,0.64,2.07,97.8,19.99
120.0,119.2,330.0,0.1,0.66,2.1,97.7,20.02
120.0,119.4,335.0,0.12,0.67,2.18,98.3,20.04
120.0,119.8,340.0,0.09,0.64,2.11,97.3,20.07
120.0,119.9,345.0,0.1,0.66,2.07,98.1,20.1
120.0,119.5,350.0,0.1,0.65,2.11,97.8,20.13
120.0,119.8,355.0,0.1,0.64,2.07,98.0,20.15
120.0,119.0,360.0,0.12,0.69,2.21,97.8,20.18
120.0,119.6,365.0,0.1,0.65,2.07,97.8,20.21
120.0,119.7,370.0,0.09,0.64,2.07,97.1,20.24
120.0,120.2,375.0,0.14,0.67,2.08,97.6,20.27
120.0,119.8,380.0,0.1,0.63,2.07,97.8,20.3
120.0,118.5,385.0,0.11,0.63,2.08,97.5,20.32
120.0,120.2,390.0,0.09,0.64,2.09,97.7,20.35
120.0,119.5,395.0,0.14,0.7,2.27,97.3,20.38
120.0,119.2,400.0,0.11,0.66,2.09,98.1,20.41
125.0,124.5,10.0,0.08,0.81,1.75,114.6,17.97
125.0,124.8,15.0,0.05,0.19,2.1,99.7,18.02
125.0,124.2,20.0,0.05,0.18,0.5,123.4,18.06
125.0,123.6,25.0,0.06,0.19,0.54,122.7,18.1
125.0,124.6,30.0,0.07,0.27,2.05,100.2,18.14
125.0,124.0,35.0,0.08,0.29,2.09,100.1,18.18
125.0,124.8,40.0,0.07,0.27,0.58,123.7,18.22
125.0,124.8,45.0,0.1,0.32,2.06,100.0,18.25
125.0,124.7,50.0,0.08,0.33,0.63,123.5,18.29
125.0,125.0,55.0,0.11,0.37,2.1,99.8,18.33
125.0,124.0,60.0,0.13,0.45,2.09,102.0,18.36
125.0,124.7,65.0,0.13,0.45,2.08,100.9,18.4
125.0,124.2,70.0,0.14,0.48,2.07,100.5,18.43
125.0,124.8,75.0,0.15,0.52,2.08,101.2,18.46
125.0,124.8,80.0,0.17,0.56,2.09,102.4,18.5
125.0,124.2,85.0,0.17,0.61,2.1,104.2,18.53
125.0,125.0,90.0,0.17,0.57,2.05,100.3,18.56
125.0,124.6,95.0,0.18,0.65,2.08,103.0,18.6
125.0,124.3,100.0,0.13,0.6,1.06,122.3,18.63
125.0,123.6,105.0,0.2,0.7,2.11,102.6,18.66
125.0,124.6,110.0,0.13,0.61,1.2,121.8,18.69
125.0,124.6,115.0,0.13,0.61,1.15,121.8,18.73
125.0,124.6,120.0,0.12,0.61,1.12,121.7,18.76
125.0,123.2,125.0,0.08,0.6,1.2,122.0,18.79
125.0,124.3,130.0,0.11,0.6,1.18,120.9,18.83
125.0,124.5,135.0,0.12,0.6,1.1,122.0,18.86
125.0,125.0,140.0,0.12,0.6,1.12,121.6,18.89
125.0,124.6,145.0,0.14,0.61,1.11,121.9,18.92
125.0,124.1,150.0,0.12,0.6,1.16,121.6,18.96
125.0,124.5,155.0,0.14,0.62,1.11,121.8,18.99
125.0,123.1,160.0,0.11,0.6,1.2,121.1,19.02
125.0,124.6,165.0,0.12,0.59,1.12,122.0,19.05
125.0,124.3,170.0,0.11,0.6,1.15,122.4,19.08
125.0,123.5,175.0,0.12,0.6,1.2,121.6,19.11
125.0,124.7,180.0,0.12,0.6,1.14,122.7,19.14
125.0,125.0,185.0,0.1,0.6,1.1,122.2,19.17
125.0,124.6,190.0,0.13,0.61,1.19,122.0,19.21
125.0,125.1,195.0,0.14,0.61,1.19,122.2,19.24
125.0,124.8,200.0,0.1,0.6,1.13,122.0,19.27
125.0,124.3,205.0,0.12,0.6,1.18,121.8,19.3
125.0,123.2,210.0,0.12,0.61,1.17,121.1,19.33
125.0,124.2,215.0,0.12,0.6,1.18,122.1,19.36
125.0,124.2,220.0,0.13,0.6,1.11,121.5,19.39
125.0,124.6,225.0,0.1,0.59,1.13,122.3,19.42
125.0,124.8,230.0,0.13,0.6,1.13,122.1,19.45
125.0,123.9,235.0,0.14,0.6,1.12,121.8,19.48
125.0,124.8,240.0,0.14,0.61,1.14,121.9,19.51
125.0,124.8,245.0,0.11,0.6,1.13,121.5,19.54
125.0,124.9,250.0,0.12,0.61,1.17,122.1,19.56
125.0,124.0,255.0,0.1,0.6,1.16,121.4,19.59
125.0,124.5,260.0,0.14,0.61,1.15,121.9,19.62
125.0,124.2,265.0,0.12,0.59,1.15,122.0,19.65
125.0,125.0,270.0,0.12,0.59,1.1,121.8,19.68
125.0,124.6,275.0,0.14,0.6,1.12,121.5,19.71
125.0,123.9,280.0,0.12,0.6,1.18,121.9,19.74
125.0,124.9,285.0,0.11,0.6,1.12,122.3,19.77
125.0,124.8,290.0,0.11,0.62,1.11,121.2,19.79
125.0,124.1,295.0,0.14,0.6,1.14,121.9,19.82
125.0,123.6,300.0,0.1,0.61,1.21,122.0,19.85
125.0,124.6,305.0,0.12,0.6,1.14,121.8,19.88
125.0,124.5,310.0,0.12,0.6,1.1,122.0,19.91
125.0,124.2,315.0,0.1,0.6,1.14,121.4,19.93
125.0,124.3,320.0,0.11,0.6,1.2,121.7,19.96
125.0,124.7,325.0,0.14,0.61,1.11,122.1,19.99
125.0,123.7,330.0,0.12,0.59,1.17,121.5,20.02
125.0,124.0,335.0,0.12,0.59,1.11,121.8,20.04
125.0,125.4,340.0,0.11,0.59,1.09,122.1,20.07
125.0,123.7,345.0,0.11,0.6,1.19,121.7,20.1
125.0,124.4,350.0,0.13,0.59,1.15,121.7,20.13
125.0,125.0,355.0,0.13,0.6,1.12,121.5,20.15
125.0,124.4,360.0,0.13,0.6,1.19,121.8,20.18
125.0,124.3,365.0,0.15,0.62,1.19,121.7,20.21
125.0,124.6,370.0,0.12,0.6,1.16,121.8,20.24
125.0,125.3,375.0,0.13,0.61,1.15,121.4,20.27
125.0,123.5,380.0,0.1,0.61,1.17,121.5,20.3
125.0,124.8,385.0,0.1,0.61,1.17,121.8,20.32
125.0,124.0,390.0,0.12,0.6,1.15,122.2,20.35
125.0,124.4,395.0,0.12,0.59,1.15,121.4,20.38
125.0,124.6,400.0,0.11,0.61,1.16,121.8,20.41
130.0,121.6,10.0,0.12,0.75,1.59,117.5,17.98
130.0,130.2,15.0,0.06,0.23,2.07,103.4,18.02
130.0,128.7,20.0,0.05,0.19,0.7,127.5,18.07
130.0,128.5,25.0,0.05,0.24,0.62,127.7,18.11
130.0,129.6,30.0,0.08,0.24,2.08,103.0,18.15
130.0,129.5,35.0,0.08,0.29,2.07,103.8,18.18
130.0,129.4,40.0,0.07,0.26,0.58,128.3,18.22
130.0,129.7,45.0,0.1,0.33,2.05,103.5,18.26
130.0,130.1,50.0,0.08,0.34,0.74,128.7,18.29
130.0,129.0,55.0,0.11,0.38,2.05,103.1,18.33
130.0,130.1,60.0,0.13,0.46,2.08,105.7,18.36
130.0,129.6,65.0,0.13,0.45,2.06,104.4,18.4
130.0,129.5,70.0,0.15,0.46,2.07,104.1,18.43
130.0,129.5,75.0,0.16,0.52,2.09,104.1,18.46
130.0,130.2,80.0,0.16,0.56,2.11,105.4,18.5
130.0,129.5,85.0,0.17,0.62,2.14,107.0,18.53
130.0,129.4,90.0,0.17,0.55,2.06,103.4,18.56
130.0,130.2,95.0,0.19,0.66,2.09,106.5,18.6
130.0,130.1,100.0,0.12,0.6,1.08,128.0,18.63
130.0,129.2,105.0,0.21,0.71,2.12,106.3,18.66
130.0,130.1,110.0,0.14,0.63,1.33,121.2,18.7
130.0,128.6,115.0,0.14,0.6,1.15,122.8,18.73
130.0,128.6,120.0,0.15,0.64,1.34,120.4,18.76
130.0,130.3,125.0,0.15,0.64,1.34,120.6,18.8
130.0,129.9,130.0,0.14,0.63,1.32,121.0,18.83
130.0,129.3,135.0,0.15,0.63,1.33,121.0,18.86
130.0,130.1,140.0,0.15,0.64,1.33,120.6,18.89
130.0,129.3,145.0,0.15,0.64,1.33,120.6,18.93
130.0,129.2,150.0,0.14,0.63,1.37,119.8,18.96
130.0,129.5,155.0,0.14,0.63,1.32,121.2,18.99
130.0,129.8,160.0,0.12,0.62,1.32,121.3,19.02
130.0,129.6,165.0,0.13,0.63,1.33,121.3,19.05
130.0,129.2,170.0,0.15,0.63,1.35,120.1,19.08
130.0,130.2,175.0,0.13,0.64,1.33,121.2,19.11
130.0,129.0,180.0,0.13,0.63,1.32,121.2,19.15
130.0,129.8,185.0,0.14,0.64,1.34,120.5,19.18
130.0,130.5,190.0,0.13,0.62,1.32,121.2,19.21
130.0,128.8,195.0,0.14,0.62,1.36,119.7,19.24
130.0,128.3,200.0,0.14,0.64,1.34,120.6,19.27
130.0,129.7,205.0,0.15,0.63,1.31,120.4,19.3
130.0,130.4,210.0,0.14,0.63,1.35,120.7,19.33
130.0,130.2,215.0,0.15,0.62,1.32,121.2,19.36
130.0,129.6,220.0,0.15,0.63,1.33,121.0,19.39
130.0,127.5,225.0,0.14,0.59,1.18,122.0,19.42
130.0,129.5,230.0,0.13,0.62,1.32,121.4,19.45
130.0,129.4,235.0,0.15,0.64,1.33,120.8,19.48
130.0,130.3,240.0,0.14,0.62,1.32,121.1,19.51
130.0,129.0,245.0,0.15,0.63,1.35,120.8,19.54
130.0,129.9,250.0,0.17,0.64,1.33,120.7,19.57
130.0,129.7,255.0,0.14,0.63,1.33,120.7,19.6
130.0,129.3,260.0,0.12,0.62,1.33,120.9,19.62
130.0,130.2,265.0,0.15,0.62,1.34,120.9,19.65
130.0,129.8,270.0,0.14,0.63,1.33,120.4,19.68
130.0,130.3,275.0,0.14,0.63,1.37,120.4,19.71
130.0,129.3,280.0,0.16,0.62,1.35,120.5,19.74
130.0,129.0,285.0,0.15,0.62,1.32,121.1,19.77
130.0,129.9,290.0,0.16,0.63,1.35,120.4,19.8
130.0,129.7,295.0,0.14,0.63,1.34,121.2,19.82
130.0,129.7,300.0,0.14,0.62,1.32,121.3,19.85
130.0,129.4,305.0,0.13,0.63,1.33,121.2,19.88
130.0,129.9,310.0,0.15,0.64,1.33,121.3,19.91
130.0,130.0,315.0,0.14,0.63,1.37,119.6,19.93
130.0,129.9,320.0,0.14,0.63,1.33,121.0,19.96
130.0,129.6,325.0,0.15,0.63,1.32,121.1,19.99
130.0,130.0,330.0,0.13,0.63,1.35,120.8,20.02
130.0,129.5,335.0,0.14,0.63,1.32,121.2,20.05
130.0,129.0,340.0,0.14,0.64,1.34,121.0,20.07
130.0,130.0,345.0,0.14,0.64,1.31,120.4,20.1
130.0,129.7,350.0,0.14,0.63,1.33,120.3,20.13
130.0,130.0,355.0,0.17,0.63,1.33,120.4,20.16
130.0,129.6,360.0,0.14,0.63,1.32,120.9,20.18
130.0,128.5,365.0,0.13,0.58,1.16,122.6,20.21
130.0,128.5,370.0,0.16,0.61,1.28,122.7,20.24
130.0,129.7,375.0,0.15,0.62,1.33,121.0,20.27
130.0,129.9,380.0,0.14,0.64,1.35,120.9,20.3
130.0,129.3,385.0,0.14,0.63,1.33,120.6,20.32
130.0,130.0,390.0,0.14,0.62,1.34,121.1,20.35
130.0,129.7,395.0,0.14,0.64,1.33,120.6,20.38
130.0,129.2,400.0,0.14,0.65,1.36,120.8,20.41
135.0,133.6,10.0,0.13,0.59,1.02,126.2,17.98
135.0,134.4,15.0,0.08,0.27,2.11,105.9,18.02
135.0,135.0,20.0,0.05,0.2,0.57,134.1,18.07
135.0,134.6,25.0,0.06,0.23,0.55,133.5,18.11
135.0,134.3,30.0,0.08,0.26,2.09,106.1,18.15
135.0,135.0,35.0,0.1,0.3,2.05,107.4,18.18
135.0,134.5,40.0,0.07,0.29,0.71,133.2,18.22
135.0,134.4,45.0,0.11,0.33,2.09,105.8,18.26
135.0,135.1,50.0,0.09,0.33,0.66,133.4,18.29
135.0,134.3,55.0,0.12,0.37,2.07,106.3,18.33
135.0,135.0,60.0,0.14,0.46,2.09,108.6,18.36
135.0,135.2,65.0,0.14,0.45,2.07,107.7,18.4
135.0,133.8,70.0,0.16,0.47,2.07,106.7,18.43
135.0,135.1,75.0,0.16,0.51,2.09,107.5,18.47
135.0,135.2,80.0,0.17,0.56,2.11,108.5,18.5
135.0,134.5,85.0,0.17,0.62,2.1,110.4,18.53
135.0,134.7,90.0,0.18,0.57,2.07,106.1,18.57
135.0,135.0,95.0,0.19,0.64,2.08,109.7,18.6
135.0,133.2,100.0,0.13,0.59,1.15,130.9,18.63
135.0,134.1,105.0,0.19,0.7,2.09,109.5,18.66
135.0,134.3,110.0,0.14,0.64,1.36,121.2,18.7
135.0,133.4,115.0,0.17,0.64,1.35,121.9,18.73
135.0,134.9,120.0,0.16,0.62,1.32,121.5,18.76
135.0,133.7,125.0,0.17,0.63,1.34,121.0,18.8
135.0,133.9,130.0,0.18,0.64,1.34,121.1,18.83
135.0,135.2,135.0,0.14,0.64,1.32,121.2,18.86
135.0,134.4,140.0,0.15,0.62,1.33,121.0,18.9
135.0,133.9,145.0,0.15,0.64,1.34,120.9,18.93
135.0,134.6,150.0,0.14,0.62,1.34,121.1,18.96
135.0,134.1,155.0,0.15,0.62,1.32,120.5,18.99
135.0,133.6,160.0,0.16,0.62,1.35,121.1,19.02
135.0,132.8,165.0,0.14,0.62,1.34,120.9,19.05
135.0,134.3,170.0,0.16,0.64,1.36,121.3,19.09
135.0,135.6,175.0,0.13,0.62,1.32,121.2,19.12
135.0,134.8,180.0,0.15,0.63,1.33,121.4,19.15
135.0,135.2,185.0,0.14,0.62,1.33,121.3,19.18
135.0,133.9,190.0,0.16,0.63,1.34,121.3,19.21
135.0,134.5,195.0,0.16,0.63,1.33,121.3,19.24
135.0,134.7,200.0,0.15,0.62,1.32,121.4,19.27
135.0,134.4,205.0,0.15,0.62,1.35,121.4,19.3
135.0,134.3,210.0,0.16,0.63,1.37,121.8,19.33
135.0,134.7,215.0,0.15,0.61,1.32,121.5,19.36
135.0,133.5,220.0,0.14,0.62,1.35,121.7,19.39
135.0,135.2,225.0,0.14,0.62,1.32,120.9,19.42
135.0,134.6,230.0,0.17,0.64,1.34,121.7,19.45
135.0,134.2,235.0,0.14,0.63,1.35,121.3,19.48
135.0,132.9,240.0,0.17,0.62,1.36,121.5,19.51
135.0,134.9,245.0,0.15,0.63,1.36,121.7,19.54
135.0,133.2,250.0,0.16,0.63,1.34,121.5,19.57
135.0,134.5,255.0,0.14,0.62,1.35,120.6,19.6
135.0,134.8,260.0,0.13,0.62,1.35,120.9,19.63
135.0,135.4,265.0,0.15,0.62,1.35,121.1,19.65
135.0,135.4,270.0,0.16,0.62,1.35,121.3,19.68
135.0,134.8,275.0,0.14,0.62,1.38,120.5,19.71
135.0,133.4,280.0,0.16,0.64,1.39,120.6,19.74
135.0,134.1,285.0,0.15,0.61,1.35,121.1,19.77
135.0,135.2,290.0,0.14,0.62,1.33,121.1,19.8
135.0,134.5,295.0,0.14,0.62,1.33,120.8,19.82
135.0,135.2,300.0,0.15,0.61,1.35,120.9,19.85
135.0,134.8,305.0,0.15,0.61,1.33,121.3,19.88
135.0,135.0,310.0,0.16,0.63,1.32,121.3,19.91
135.0,134.8,315.0,0.16,0.62,1.34,121.1,19.94
135.0,133.9,320.0,0.17,0.6,1.33,120.8,19.96
135.0,134.4,325.0,0.14,0.62,1.34,121.0,19.99
135.0,134.6,330.0,0.14,0.62,1.35,120.8,20.02
135.0,135.1,335.0,0.15,0.62,1.33,121.3,20.05
135.0,134.2,340.0,0.14,0.61,1.33,121.0,20.08
135.0,134.4,345.0,0.14,0.62,1.33,121.3,20.1
135.0,134.7,350.0,0.15,0.63,1.32,121.5,20.13
135.0,134.6,355.0,0.15,0.63,1.36,120.6,20.16
135.0,135.2,360.0,0.14,0.61,1.33,121.1,20.19
135.0,134.6,365.0,0.16,0.62,1.35,121.1,20.21
135.0,134.8,370.0,0.14,0.63,1.34,120.4,20.24
135.0,134.7,375.0,0.14,0.62,1.33,120.7,20.27
135.0,134.8,380.0,0.15,0.62,1.38,121.1,20.3
135.0,134.4,385.0,0.17,0.63,1.32,120.9,20.33
135.0,134.9,390.0,0.14,0.61,1.34,119.9,20.35
135.0,134.6,395.0,0.17,0.63,1.34,120.8,20.38
135.0,134.3,400.0,0.16,0.63,1.33,121.1,20.41
140.0,138.2,10.0,0.14,0.93,1.79,124.0,17.98
140.0,139.2,15.0,0.07,0.34,2.14,108.5,18.03
140.0,139.1,20.0,0.05,0.21,0.57,138.2,18.07
140.0,138.0,25.0,0.05,0.23,0.62,137.0,18.11
140.0,139.5,30.0,0.08,0.26,2.04,109.7,18.15
140.0,137.9,35.0,0.09,0.33,2.07,109.5,18.19
140.0,139.6,40.0,0.07,0.29,0.69,138.2,18.22
140.0,138.7,45.0,0.12,0.33,2.08,108.7,18.26
140.0,139.6,50.0,0.07,0.33,0.73,138.1,18.3
140.0,139.4,55.0,0.13,0.37,2.07,109.2,18.33
140.0,139.9,60.0,0.14,0.46,2.08,111.9,18.37
140.0,139.4,65.0,0.14,0.45,2.07,110.8,18.4
140.0,140.4,70.0,0.16,0.48,2.08,110.2,18.43
140.0,140.2,75.0,0.14,0.49,2.06,110.9,18.47
140.0,139.9,80.0,0.17,0.56,2.08,111.9,18.5
140.0,139.3,85.0,0.17,0.61,2.15,113.1,18.53
140.0,138.9,90.0,0.15,0.56,2.04,109.4,18.57
140.0,139.7,95.0,0.21,0.64,2.09,112.6,18.6
140.0,139.6,100.0,0.14,0.6,1.14,136.9,18.63
140.0,139.4,105.0,0.23,0.7,2.1,112.8,18.67
140.0,140.1,110.0,0.2,0.63,1.34,122.2,18.7
140.0,139.4,115.0,0.2,0.63,1.34,122.0,18.73
140.0,139.0,120.0,0.21,0.62,1.34,122.1,18.77
140.0,139.6,125.0,0.18,0.63,1.35,121.6,18.8
140.0,138.9,130.0,0.17,0.63,1.32,121.8,18.83
140.0,139.8,135.0,0.17,0.61,1.36,121.6,18.87
140.0,138.9,140.0,0.18,0.63,1.33,121.7,18.9
140.0,138.6,145.0,0.19,0.61,1.31,121.1,18.93
140.0,138.4,150.0,0.2,0.62,1.33,121.9,18.96
140.0,139.6,155.0,0.19,0.6,1.31,121.2,18.99
140.0,139.7,160.0,0.17,0.61,1.32,121.9,19.03
140.0,139.5,165.0,0.17,0.61,1.34,121.9,19.06
140.0,139.5,170.0,0.17,0.63,1.33,121.8,19.09
140.0,139.3,175.0,0.17,0.61,1.34,121.6,19.12
140.0,138.7,180.0,0.18,0.61,1.36,121.2,19.15
140.0,139.3,185.0,0.2,0.63,1.34,121.6,19.18
140.0,139.6,190.0,0.15,0.6,1.32,122.0,19.21
140.0,139.3,195.0,0.22,0.63,1.39,120.8,19.24
140.0,139.3,200.0,0.2,0.61,1.34,121.6,19.27
140.0,140.1,205.0,0.19,0.61,1.36,121.8,19.3
140.0,139.4,210.0,0.19,0.61,1.34,122.1,19.33
140.0,138.9,215.0,0.2,0.61,1.33,121.2,19.36
140.0,139.4,220.0,0.21,0.63,1.34,121.5,19.39
140.0,139.1,225.0,0.17,0.62,1.32,121.8,19.42
140.0,139.1,230.0,0.21,0.62,1.36,121.3,19.45
140.0,138.6,235.0,0.21,0.61,1.32,121.3,19.48
140.0,140.1,240.0,0.17,0.61,1.33,122.0,19.51
140.0,140.1,245.0,0.19,0.61,1.37,121.5,19.54
140.0,138.8,250.0,0.19,0.61,1.34,121.5,19.57
140.0,139.4,255.0,0.17,0.61,1.35,121.6,19.6
140.0,139.6,260.0,0.19,0.61,1.34,122.0,19.63
140.0,139.5,265.0,0.18,0.62,1.35,121.5,19.66
140.0,140.2,270.0,0.23,0.62,1.33,121.3,19.68
140.0,137.8,275.0,0.2,0.63,1.35,121.2,19.71
140.0,139.9,280.0,0.17,0.62,1.36,121.7,19.74
140.0,138.9,285.0,0.19,0.61,1.34,121.2,19.77
140.0,138.7,290.0,0.2,0.63,1.37,121.6,19.8
140.0,140.2,295.0,0.2,0.62,1.35,121.9,19.83
140.0,139.6,300.0,0.21,0.62,1.34,121.4,19.85
140.0,137.0,305.0,0.16,0.63,1.35,121.6,19.88
140.0,140.1,310.0,0.2,0.62,1.34,122.0,19.91
140.0,139.5,315.0,0.21,0.63,1.33,122.4,19.94
140.0,138.8,320.0,0.2,0.62,1.34,121.8,19.97
140.0,139.6,325.0,0.17,0.63,1.36,121.8,19.99
140.0,140.0,330.0,0.17,0.6,1.34,122.0,20.02
140.0,139.7,335.0,0.22,0.63,1.33,121.8,20.05
140.0,140.3,340.0,0.17,0.61,1.34,122.1,20.08
140.0,138.8,345.0,0.2,0.62,1.34,121.3,20.1
140.0,139.3,350.0,0.15,0.62,1.35,121.6,20.13
140.0,139.9,355.0,0.18,0.62,1.35,121.9,20.16
140.0,140.5,360.0,0.2,0.6,1.34,121.4,20.19
140.0,139.1,365.0,0.16,0.62,1.34,121.6,20.22
140.0,138.6,370.0,0.17,0.62,1.33,122.6,20.24
140.0,140.0,375.0,0.18,0.62,1.33,121.8,20.27
140.0,139.2,380.0,0.2,0.62,1.32,121.7,20.3
140.0,139.8,385.0,0.17,0.61,1.36,121.5,20.33
140.0,139.7,390.0,0.18,0.62,1.34,121.7,20.35
140.0,139.4,395.0,0.2,0.63,1.35,121.2,20.38
140.0,139.5,400.0,0.21,0.63,1.34,121.7,20.41
145.0,144.1,10.0,0.15,0.88,1.7,127.6,17.98
145.0,142.5,15.0,0.08,0.37,2.12,110.0,18.03
145.0,144.6,20.0,0.06,0.23,0.55,143.2,18.07
145.0,145.1,25.0,0.07,0.24,0.67,143.7,18.11
145.0,144.2,30.0,0.09,0.48,2.05,112.3,18.15
145.0,145.0,35.0,0.09,0.32,2.12,112.7,18.19
145.0,144.8,40.0,0.08,0.31,0.71,143.1,18.23
145.0,143.9,45.0,0.11,0.33,2.04,112.1,18.26
145.0,145.1,50.0,0.09,0.37,0.83,143.3,18.3
145.0,144.9,55.0,0.12,0.38,2.04,112.7,18.33
145.0,143.1,60.0,0.13,0.46,2.1,113.9,18.37
145.0,142.2,65.0,0.16,0.49,2.08,112.3,18.4
145.0,143.9,70.0,0.16,0.49,2.08,112.8,18.44
145.0,145.1,75.0,0.17,0.51,2.1,113.4,18.47
145.0,144.2,80.0,0.17,0.54,2.07,114.6,18.5
145.0,145.1,85.0,0.2,0.64,2.1,117.0,18.54
145.0,144.0,90.0,0.18,0.55,2.06,112.3,18.57
145.0,144.0,95.0,0.21,0.65,2.09,115.3,18.6
145.0,143.7,100.0,0.14,0.58,1.03,140.9,18.63
145.0,144.6,105.0,0.23,0.68,2.1,116.2,18.67
145.0,143.5,110.0,0.19,0.59,1.33,122.0,18.7
145.0,144.7,115.0,0.2,0.62,1.35,122.2,18.74
145.0,143.9,120.0,0.21,0.62,1.36,121.6,18.77
145.0,144.6,125.0,0.19,0.59,1.32,122.5,18.8
145.0,145.0,130.0,0.18,0.58,1.34,122.1,18.83
145.0,143.7,135.0,0.19,0.59,1.31,122.1,18.87
145.0,144.9,140.0,0.17,0.6,1.34,121.9,18.9
145.0,144.1,145.0,0.21,0.6,1.37,121.9,18.93
145.0,144.4,150.0,0.19,0.6,1.32,122.4,18.96
145.0,144.9,155.0,0.18,0.58,1.31,122.5,19.0
145.0,144.0,160.0,0.19,0.6,1.33,122.5,19.03
145.0,144.0,165.0,0.18,0.6,1.36,122.6,19.06
145.0,145.2,170.0,0.17,0.59,1.35,122.0,19.09
145.0,145.3,175.0,0.16,0.59,1.31,122.2,19.12
145.0,143.6,180.0,0.2,0.6,1.34,122.6,19.15
145.0,143.9,185.0,0.19,0.59,1.34,121.7,19.18
145.0,145.5,190.0,0.22,0.72,2.18,119.8,19.21
145.0,144.8,195.0,0.18,0.59,1.32,122.3,19.24
145.0,144.0,200.0,0.2,0.59,1.37,121.6,19.27
145.0,144.8,205.0,0.17,0.59,1.37,121.5,19.3
145.0,143.7,210.0,0.17,0.58,1.3,121.9,19.33
145.0,144.4,215.0,0.18,0.59,1.31,122.4,19.36
